country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source,datetime
Czechia,CZ,2021-W26,national,CZ,Czechia,1017.0,883038.0,10701777,8251.321253,0.115170582,TESSy,2021-06-28
Czechia,CZ,2021-W27,national,CZ,Czechia,1362.0,537973.0,10701777,5026.950197,0.253172557,TESSy,2021-07-05
Czechia,CZ,2021-W28,national,CZ,Czechia,1611.0,725863.0,10701777,6782.63993,0.221942708,TESSy,2021-07-12
Czechia,CZ,2021-W29,national,CZ,Czechia,1353.0,722441.0,10701777,6750.663932,0.18728173,TESSy,2021-07-19
Czechia,CZ,2021-W30,national,CZ,Czechia,1191.0,755195.0,10701777,7056.725252,0.157707612,TESSy,2021-07-26
Czechia,CZ,2021-W31,national,CZ,Czechia,1203.0,731800.0,10701777,6838.116698,0.164389177,TESSy,2021-08-02
Czechia,CZ,2021-W32,national,CZ,Czechia,1283.0,742763.0,10701777,6940.557629,0.172733429,TESSy,2021-08-09
Czechia,CZ,2021-W33,national,CZ,Czechia,1302.0,673918.0,10701777,6297.253251,0.193198579,TESSy,2021-08-16
Czechia,CZ,2021-W34,national,CZ,Czechia,1320.0,564156.0,10701777,5271.6105,0.233977836,TESSy,2021-08-23
Czechia,CZ,2021-W35,national,CZ,Czechia,1757.0,561579.0,10701777,5247.530387,0.312867824,TESSy,2021-08-30
Czechia,CZ,2021-W36,national,CZ,Czechia,2608.0,526801.0,10701777,4922.556319,0.495063601,TESSy,2021-09-06
Czechia,CZ,2021-W37,national,CZ,Czechia,3070.0,505769.0,10701777,4726.02821,0.606996475,TESSy,2021-09-13
Czechia,CZ,2021-W38,national,CZ,Czechia,3271.0,513245.0,10701777,4795.885767,0.63731746,TESSy,2021-09-20
Czechia,CZ,2021-W39,national,CZ,Czechia,4505.0,457388.0,10701777,4273.944411,0.984940576,TESSy,2021-09-27
Czechia,CZ,2021-W40,national,CZ,Czechia,5992.0,447171.0,10701777,4178.474285,1.33997956,TESSy,2021-10-04
Czechia,CZ,2021-W41,national,CZ,Czechia,9626.0,493116.0,10701777,4607.795509,1.952076185,TESSy,2021-10-11
Czechia,CZ,2021-W42,national,CZ,Czechia,21542.0,588543.0,10701777,5499.488543,3.660225336,TESSy,2021-10-18
Czechia,CZ,2021-W43,national,CZ,Czechia,34410.0,702308.0,10701777,6562.536297,4.899559737,TESSy,2021-10-25
Czechia,CZ,2021-W44,national,CZ,Czechia,53547.0,605603.0,10701777,5658.901321,8.8419311,TESSy,2021-11-01
Czechia,CZ,2021-W45,national,CZ,Czechia,77037.0,706783.0,10701777,6604.351782,10.89966793,TESSy,2021-11-08
Czechia,CZ,2021-W46,national,CZ,Czechia,107482.0,796054.0,10701777,7438.521659,13.50184786,TESSy,2021-11-15
Czechia,CZ,2021-W47,national,CZ,Czechia,128632.0,798640.0,10701777,7462.68587,16.10638085,TESSy,2021-11-22
Czechia,CZ,2021-W48,national,CZ,Czechia,114425.0,787617.0,10701777,7359.684284,14.52800028,TESSy,2021-11-29
Czechia,CZ,2021-W49,national,CZ,Czechia,91210.0,701573.0,10701777,6555.668278,13.00078538,TESSy,2021-12-06
Czechia,CZ,2021-W50,national,CZ,Czechia,68426.0,648501.0,10701777,6059.750638,10.5514101,TESSy,2021-12-13
Czechia,CZ,2021-W51,national,CZ,Czechia,40656.0,492815.0,10701777,4604.982892,8.249748892,TESSy,2021-12-20
Czechia,CZ,2021-W52,national,CZ,Czechia,35882.0,363602.0,10701777,3397.58528,9.868482572,TESSy,2021-12-27
Czechia,CZ,2022-W01,national,CZ,Czechia,46972.0,536316.0,10701777,5011.466787,8.758269379,TESSy,2022-01-03
Czechia,CZ,2022-W02,national,CZ,Czechia,72673.0,600367.0,10701777,5609.974867,12.10476259,TESSy,2022-01-10
Czechia,CZ,2022-W03,national,CZ,Czechia,159678.0,877245.0,10701777,8197.190055,18.20221261,TESSy,2022-01-17
Czechia,CZ,2022-W04,national,CZ,Czechia,249066.0,1070856.0,10701777,10006.3382,23.25858939,TESSy,2022-01-24
Czechia,CZ,2022-W05,national,CZ,Czechia,229655.0,959010.0,10701777,8961.222048,23.94709127,TESSy,2022-01-31
Czechia,CZ,2022-W06,national,CZ,Czechia,159455.0,697500.0,10701777,6517.609178,22.8609319,TESSy,2022-02-07
Czechia,CZ,2022-W07,national,CZ,Czechia,106565.0,526343.0,10701777,4918.276656,20.24630327,TESSy,2022-02-14
Czechia,CZ,2022-W08,national,CZ,Czechia,66963.0,316382.0,10701777,2956.350146,21.16523696,TESSy,2022-02-21
Czechia,CZ,2022-W09,national,CZ,Czechia,54245.0,256043.0,10701777,2392.527895,21.18589456,TESSy,2022-02-28
Czechia,CZ,2022-W10,national,CZ,Czechia,53846.0,228294.0,10701777,2133.234509,23.58625281,TESSy,2022-03-07
Czechia,CZ,2022-W11,national,CZ,Czechia,54038.0,202913.0,10701777,1896.068288,26.63111777,TESSy,2022-03-14
Czechia,CZ,2022-W12,national,CZ,Czechia,49823.0,193124.0,10701777,1804.597498,25.79845074,TESSy,2022-03-21
Czechia,CZ,2022-W13,national,CZ,Czechia,41836.0,180503.0,10701777,1686.663813,23.17745411,TESSy,2022-03-28
Czechia,CZ,2022-W14,national,CZ,Czechia,31322.0,150731.0,10701777,1408.467024,20.78006515,TESSy,2022-04-04
Czechia,CZ,2022-W15,national,CZ,Czechia,18632.0,111613.0,10701777,1042.938944,16.69339593,TESSy,2022-04-11
Czechia,CZ,2022-W16,national,CZ,Czechia,13688.0,96574.0,10701777,902.41088,14.17358709,TESSy,2022-04-18
Czechia,CZ,2022-W17,national,CZ,Czechia,12360.0,88253.0,10701777,824.6574377,14.00518963,TESSy,2022-04-25
Czechia,CZ,2022-W18,national,CZ,Czechia,6367.0,67319.0,10701777,629.0450642,9.457953921,TESSy,2022-05-02
Czechia,CZ,2022-W19,national,CZ,Czechia,3419.0,48029.0,10701777,448.7946254,7.118615836,TESSy,2022-05-09
Czechia,CZ,2022-W20,national,CZ,Czechia,2200.0,39318.0,10701777,367.3969286,5.595401597,TESSy,2022-05-16
Czechia,CZ,2022-W21,national,CZ,Czechia,1548.0,36256.0,10701777,338.7848579,4.269638129,TESSy,2022-05-23
Czechia,CZ,2022-W22,national,CZ,Czechia,1415.0,31894.0,10701777,298.0252719,4.436571142,TESSy,2022-05-30
Czechia,CZ,2022-W23,national,CZ,Czechia,1885.0,27740.0,10701777,259.2092883,6.795241528,TESSy,2022-06-06
Czechia,CZ,2022-W24,national,CZ,Czechia,2317.0,26398.0,10701777,246.6693148,8.777180089,TESSy,2022-06-13
Czechia,CZ,2022-W25,national,CZ,Czechia,3763.0,27217.0,10701777,254.3222495,13.82591763,TESSy,2022-06-20
Czechia,CZ,2022-W26,national,CZ,Czechia,6416.0,36886.0,10701777,344.6717307,17.39413328,TESSy,2022-06-27
Czechia,CZ,2022-W27,national,CZ,Czechia,6181.0,30056.0,10701777,280.8505541,20.56494544,TESSy,2022-07-04
Czechia,CZ,2022-W28,national,CZ,Czechia,10866.0,47462.0,10701777,443.4964399,22.89410476,TESSy,2022-07-11
Czechia,CZ,2022-W29,national,CZ,Czechia,15806.0,58087.0,10701777,542.779017,27.21090778,TESSy,2022-07-18
Czechia,CZ,2022-W30,national,CZ,Czechia,16518.0,60371.0,10701777,564.121267,27.36081894,TESSy,2022-07-25
Czechia,CZ,2022-W31,national,CZ,Czechia,14581.0,54472.0,10701777,508.9995802,26.76788075,TESSy,2022-08-01
Czechia,CZ,2022-W32,national,CZ,Czechia,12575.0,49844.0,10701777,465.7544256,25.22871359,TESSy,2022-08-08
Czechia,CZ,2022-W33,national,CZ,Czechia,12768.0,48803.0,10701777,456.0270691,26.16232609,TESSy,2022-08-15
Czechia,CZ,2022-W34,national,CZ,Czechia,10739.0,43643.0,10701777,407.8107776,24.6064661,TESSy,2022-08-22
Czechia,CZ,2022-W35,national,CZ,Czechia,10887.0,44148.0,10701777,412.5296201,24.66023376,TESSy,2022-08-29
Czechia,CZ,2022-W36,national,CZ,Czechia,12657.0,51339.0,10701777,479.7240683,24.65377199,TESSy,2022-09-05
Czechia,CZ,2022-W37,national,CZ,Czechia,14727.0,63836.0,10701777,596.4990674,23.07005451,TESSy,2022-09-12
Czechia,CZ,2022-W38,national,CZ,Czechia,16237.0,72925.0,10701777,681.4288879,22.2653411,TESSy,2022-09-19
Czechia,CZ,2022-W39,national,CZ,Czechia,18239.0,68366.0,10701777,638.8284861,26.6784659,TESSy,2022-09-26
Czechia,CZ,2022-W40,national,CZ,Czechia,18017.0,71792.0,10701777,670.8418611,25.09611099,TESSy,2022-10-03
Denmark,DK,2020-W01,national,DK,Denmark,5297.5,430048.5,5840045,7363.787436500001,1.1136331005,,2020-01-06
Denmark,DK,2020-W02,national,DK,Denmark,5297.5,430048.5,5840045,7363.787436500001,1.1136331005,,2020-01-13
Denmark,DK,2020-W03,national,DK,Denmark,5297.5,430048.5,5840045,7363.787436500001,1.1136331005,,2020-01-20
Denmark,DK,2020-W04,national,DK,Denmark,5297.5,430048.5,5840045,7363.787436500001,1.1136331005,,2020-01-27
Denmark,DK,2020-W05,national,DK,Denmark,0.0,3.0,5840045,0.051369467,0.0,Country website,2020-02-03
Denmark,DK,2020-W06,national,DK,Denmark,0.0,4.0,5840045,0.068492623,0.0,Country website,2020-02-10
Denmark,DK,2020-W07,national,DK,Denmark,0.0,4.0,5840045,0.068492623,0.0,Country website,2020-02-17
Denmark,DK,2020-W08,national,DK,Denmark,0.0,9.0,5840045,0.154108402,0.0,Country website,2020-02-24
Denmark,DK,2020-W09,national,DK,Denmark,4.0,337.0,5840045,5.770503481,1.18694362,Country website,2020-03-02
Denmark,DK,2020-W10,national,DK,Denmark,81.0,805.0,5840045,13.78414036,10.0621118,Country website,2020-03-09
Denmark,DK,2020-W11,national,DK,Denmark,832.0,4959.0,5840045,84.91372926,16.77757612,Country website,2020-03-16
Denmark,DK,2020-W12,national,DK,Denmark,553.0,7352.0,5840045,125.8894409,7.521762786,Country website,2020-03-23
Denmark,DK,2020-W13,national,DK,Denmark,1138.0,10025.0,5840045,171.6596362,11.35162095,Country website,2020-03-30
Denmark,DK,2020-W14,national,DK,Denmark,850.0,28264.0,5840045,483.9688735,3.007359185,Country website,2020-04-06
Denmark,DK,2020-W15,national,DK,Denmark,0.0,27841.0,5840045,476.7257787,0.0,Country website,2020-04-13
Denmark,DK,2020-W16,national,DK,Denmark,0.0,28325.0,5840045,485.013386,0.0,Country website,2020-04-20
Denmark,DK,2020-W17,national,DK,Denmark,0.0,78114.0,5840045,1337.558187,0.0,Country website,2020-04-27
Denmark,DK,2020-W18,national,DK,Denmark,0.0,100236.0,5840045,1716.356638,0.0,Country website,2020-05-04
Denmark,DK,2020-W19,national,DK,Denmark,0.0,85581.0,5840045,1465.41679,0.0,Country website,2020-05-11
Denmark,DK,2020-W20,national,DK,Denmark,498.0,86423.0,5840045,1479.834488,0.576235493,Country website,2020-05-18
Denmark,DK,2020-W21,national,DK,Denmark,433.0,82950.0,5840045,1420.365768,0.522001206,Country website,2020-05-25
Denmark,DK,2020-W22,national,DK,Denmark,309.0,88820.0,5840045,1520.878692,0.347894618,Country website,2020-06-01
Denmark,DK,2020-W23,national,DK,Denmark,279.0,74955.0,5840045,1283.466138,0.372223334,Country website,2020-06-08
Denmark,DK,2020-W24,national,DK,Denmark,245.0,95955.0,5840045,1643.052408,0.255328018,Country website,2020-06-15
Denmark,DK,2020-W25,national,DK,Denmark,198.0,113160.0,5840045,1937.656302,0.174973489,Country website,2020-06-22
Denmark,DK,2020-W26,national,DK,Denmark,284.0,114061.0,5840045,1953.084266,0.248989576,Country website,2020-06-29
Denmark,DK,2020-W27,national,DK,Denmark,157.0,103260.0,5840045,1768.137061,0.152043386,Country website,2020-07-06
Denmark,DK,2020-W28,national,DK,Denmark,114.0,97530.0,5840045,1670.021378,0.116887112,Country website,2020-07-13
Denmark,DK,2020-W29,national,DK,Denmark,227.0,102400.0,5840045,1753.411147,0.221679688,Country website,2020-07-20
Denmark,DK,2020-W30,national,DK,Denmark,265.0,107985.0,5840045,1849.043971,0.245404454,Country website,2020-07-27
Denmark,DK,2020-W31,national,DK,Denmark,351.0,131798.0,5840045,2256.797679,0.266316636,Country website,2020-08-03
Denmark,DK,2020-W32,national,DK,Denmark,653.0,169315.0,5840045,2899.207112,0.385671677,Country website,2020-08-10
Denmark,DK,2020-W33,national,DK,Denmark,1175.0,216382.0,5840045,3705.142683,0.543021139,Country website,2020-08-17
Denmark,DK,2020-W34,national,DK,Denmark,700.0,242452.0,5840045,4151.543353,0.288716942,Country website,2020-08-24
Denmark,DK,2020-W35,national,DK,Denmark,574.0,243726.0,5840045,4173.358253,0.235510368,Country website,2020-08-31
Denmark,DK,2020-W36,national,DK,Denmark,992.0,256152.0,5840045,4386.130586,0.387270058,Country website,2020-09-07
Denmark,DK,2020-W37,national,DK,Denmark,2007.0,330923.0,5840045,5666.446063,0.606485497,Country website,2020-09-14
Denmark,DK,2020-W38,national,DK,Denmark,3015.0,353080.0,5840045,6045.843825,0.853914127,Country website,2020-09-21
Denmark,DK,2020-W39,national,DK,Denmark,3732.0,350861.0,5840045,6007.847542,1.063669088,Country website,2020-09-28
Denmark,DK,2020-W40,national,DK,Denmark,3043.0,307452.0,5840045,5264.548475,0.989747993,Country website,2020-10-05
Denmark,DK,2020-W41,national,DK,Denmark,2742.0,297337.0,5840045,5091.347755,0.922185937,TESSy,2020-10-12
Denmark,DK,2020-W42,national,DK,Denmark,2970.0,239797.0,5840045,4106.081374,1.238547605,TESSy,2020-10-19
Denmark,DK,2020-W43,national,DK,Denmark,4964.0,333813.0,5840045,5715.931983,1.48706012,TESSy,2020-10-26
Denmark,DK,2020-W44,national,DK,Denmark,6943.0,434949.0,5840045,7447.699461,1.596279104,TESSy,2020-11-02
Denmark,DK,2020-W45,national,DK,Denmark,7822.0,461227.0,5840045,7897.661747,1.695911124,TESSy,2020-11-09
Denmark,DK,2020-W46,national,DK,Denmark,7015.0,486375.0,5840045,8328.274868,1.44230275,TESSy,2020-11-16
Denmark,DK,2020-W47,national,DK,Denmark,8349.0,503544.0,5840045,8622.262328,1.658047757,TESSy,2020-11-23
Denmark,DK,2020-W48,national,DK,Denmark,8867.0,502686.0,5840045,8607.570661,1.763924199,TESSy,2020-11-30
Denmark,DK,2020-W49,national,DK,Denmark,11251.0,543381.0,5840045,9304.397483,2.070554546,TESSy,2020-12-07
Denmark,DK,2020-W50,national,DK,Denmark,19155.0,685789.0,5840045,11742.87184,2.793133165,TESSy,2020-12-14
Denmark,DK,2020-W51,national,DK,Denmark,24676.0,861424.0,5840045,14750.2973,2.864559149,TESSy,2020-12-21
Denmark,DK,2020-W52,national,DK,Denmark,18913.0,646286.0,5840045,11066.45582,2.926413384,TESSy,2020-12-28
Denmark,DK,2020-W53,national,DK,Denmark,15364.0,538632.0,5840045,9223.079617,2.852411294,TESSy,2021-01-04
Denmark,DK,2021-W01,national,DK,Denmark,12775.0,580431.0,5840045,9938.810403,2.200950673,TESSy,2021-01-04
Denmark,DK,2021-W02,national,DK,Denmark,7602.0,611701.0,5840045,10474.25148,1.24276403,TESSy,2021-01-11
Denmark,DK,2021-W03,national,DK,Denmark,5583.0,793313.0,5840045,13584.02204,0.703757533,TESSy,2021-01-18
Denmark,DK,2021-W04,national,DK,Denmark,3801.0,814057.0,5840045,13939.22478,0.466920621,TESSy,2021-01-25
Denmark,DK,2021-W05,national,DK,Denmark,3149.0,860434.0,5840045,14733.34538,0.365978099,TESSy,2021-02-01
Denmark,DK,2021-W06,national,DK,Denmark,2741.0,896229.0,5840045,15346.26874,0.305837013,TESSy,2021-02-08
Denmark,DK,2021-W07,national,DK,Denmark,3215.0,1053344.0,5840045,18036.57335,0.305218428,TESSy,2021-02-15
Denmark,DK,2021-W08,national,DK,Denmark,3618.0,1224225.0,5840045,20962.59532,0.295533909,TESSy,2021-02-22
Denmark,DK,2021-W09,national,DK,Denmark,3644.0,1438733.0,5840045,24635.64921,0.253278405,TESSy,2021-03-01
Denmark,DK,2021-W10,national,DK,Denmark,5620.0,1596287.0,5840045,27333.47089,0.352067016,TESSy,2021-03-08
Denmark,DK,2021-W11,national,DK,Denmark,5046.0,1951344.0,5840045,33413.16719,0.258591002,TESSy,2021-03-15
Denmark,DK,2021-W12,national,DK,Denmark,2508.0,2056438.0,5840045,35212.70812,0.121958454,TESSy,2021-03-22
Denmark,DK,2021-W13,national,DK,Denmark,5305.0,1908226.0,5840045,32674.85096,0.278006903,TESSy,2021-03-29
Denmark,DK,2021-W14,national,DK,Denmark,4474.0,2680953.0,5840045,45906.37572,0.166880956,TESSy,2021-04-05
Denmark,DK,2021-W15,national,DK,Denmark,4841.0,2795519.0,5840045,47868.10718,0.173169991,TESSy,2021-04-12
Denmark,DK,2021-W16,national,DK,Denmark,4989.0,3290932.0,5840045,56351.14113,0.151598392,TESSy,2021-04-19
Denmark,DK,2021-W17,national,DK,Denmark,5290.0,3440166.0,5840045,58906.49815,0.153771649,TESSy,2021-04-26
Denmark,DK,2021-W18,national,DK,Denmark,6144.0,3930031.0,5840045,67294.53283,0.156334645,TESSy,2021-05-03
Denmark,DK,2021-W19,national,DK,Denmark,7447.0,4068923.0,5840045,69672.80218,0.183021404,TESSy,2021-05-10
Denmark,DK,2021-W20,national,DK,Denmark,6991.0,4258419.0,5840045,72917.5717,0.164168909,TESSy,2021-05-17
Denmark,DK,2021-W21,national,DK,Denmark,6889.0,3947190.0,5840045,67588.34906,0.174529222,TESSy,2021-05-24
Denmark,DK,2021-W22,national,DK,Denmark,6106.0,3732910.0,5840045,63919.19925,0.163572119,TESSy,2021-05-31
Denmark,DK,2021-W23,national,DK,Denmark,3385.0,3288318.0,5840045,56306.3812,0.102940166,TESSy,2021-06-07
Denmark,DK,2021-W24,national,DK,Denmark,1778.0,2837931.0,5840045,48594.33446,0.062651277,TESSy,2021-06-14
Denmark,DK,2021-W25,national,DK,Denmark,1291.0,2192429.0,5840045,37541.30319,0.058884461,TESSy,2021-06-21
Denmark,DK,2021-W26,national,DK,Denmark,2374.0,2099225.0,5840045,35945.35659,0.113089354,TESSy,2021-06-28
Denmark,DK,2021-W27,national,DK,Denmark,3906.0,1893494.0,5840045,32422.59263,0.206285312,TESSy,2021-07-05
Denmark,DK,2021-W28,national,DK,Denmark,6877.0,1627557.0,5840045,27868.91197,0.422535125,TESSy,2021-07-12
Denmark,DK,2021-W29,national,DK,Denmark,5420.0,1417520.0,5840045,24272.41571,0.382357921,TESSy,2021-07-19
Denmark,DK,2021-W30,national,DK,Denmark,6180.0,1191802.0,5840045,20407.41124,0.51854251,TESSy,2021-07-26
Denmark,DK,2021-W31,national,DK,Denmark,6086.0,1039719.0,5840045,17803.27035,0.585350465,TESSy,2021-08-02
Denmark,DK,2021-W32,national,DK,Denmark,6991.0,973026.0,5840045,16661.27573,0.718480287,TESSy,2021-08-09
Denmark,DK,2021-W33,national,DK,Denmark,6689.0,1045483.0,5840045,17901.96822,0.639799978,TESSy,2021-08-16
Denmark,DK,2021-W34,national,DK,Denmark,6622.0,1065731.0,5840045,18248.67788,0.621357547,TESSy,2021-08-23
Denmark,DK,2021-W35,national,DK,Denmark,4891.0,802962.0,5840045,13749.24337,0.609119734,TESSy,2021-08-30
Denmark,DK,2021-W36,national,DK,Denmark,3394.0,630594.0,5840045,10797.75926,0.538222692,TESSy,2021-09-06
Denmark,DK,2021-W37,national,DK,Denmark,2272.0,485547.0,5840045,8314.096895,0.467925865,TESSy,2021-09-13
Denmark,DK,2021-W38,national,DK,Denmark,2392.0,440826.0,5840045,7548.332247,0.542617722,TESSy,2021-09-20
Denmark,DK,2021-W39,national,DK,Denmark,2994.0,427517.0,5840045,7320.440168,0.700323028,TESSy,2021-09-27
Denmark,DK,2021-W40,national,DK,Denmark,3869.0,432580.0,5840045,7407.134705,0.894401036,TESSy,2021-10-04
Denmark,DK,2021-W41,national,DK,Denmark,4751.0,465727.0,5840045,7974.715948,1.020125524,TESSy,2021-10-11
Denmark,DK,2021-W42,national,DK,Denmark,7763.0,499954.0,5840045,8560.790199,1.552742852,TESSy,2021-10-18
Denmark,DK,2021-W43,national,DK,Denmark,11369.0,784561.0,5840045,13434.16018,1.449090638,TESSy,2021-10-25
Denmark,DK,2021-W44,national,DK,Denmark,14778.0,1189762.0,5840045,20372.48001,1.242097159,TESSy,2021-11-01
Denmark,DK,2021-W45,national,DK,Denmark,20761.0,1769191.0,5840045,30294.13301,1.173474204,TESSy,2021-11-08
Denmark,DK,2021-W46,national,DK,Denmark,26769.0,2083319.0,5840045,35672.99567,1.28492084,TESSy,2021-11-15
Denmark,DK,2021-W47,national,DK,Denmark,28836.0,2323833.0,5840045,39791.35435,1.240880907,TESSy,2021-11-22
Denmark,DK,2021-W48,national,DK,Denmark,30184.0,2594025.0,5840045,44417.89404,1.163597113,TESSy,2021-11-29
Denmark,DK,2021-W49,national,DK,Denmark,45278.0,3005876.0,5840045,51470.08285,1.506316295,TESSy,2021-12-06
Denmark,DK,2021-W50,national,DK,Denmark,62885.0,3240814.0,5840045,55492.96281,1.940407564,TESSy,2021-12-13
Denmark,DK,2021-W51,national,DK,Denmark,60241.0,2775979.0,5840045,47533.52072,2.170081258,TESSy,2021-12-20
Denmark,DK,2021-W52,national,DK,Denmark,92490.0,2551275.0,5840045,43685.87913,3.6252462,TESSy,2021-12-27
Denmark,DK,2022-W01,national,DK,Denmark,119001.0,2857019.0,5840045,48921.18126,4.165215562,TESSy,2022-01-03
Denmark,DK,2022-W02,national,DK,Denmark,161721.0,2980503.0,5840045,51035.61702,5.425963336,TESSy,2022-01-10
Denmark,DK,2022-W03,national,DK,Denmark,266627.0,3270287.0,5840045,55997.63358,8.153015316,TESSy,2022-01-17
Denmark,DK,2022-W04,national,DK,Denmark,315652.0,2593156.0,5840045,44403.01402,12.17250331,TESSy,2022-01-24
Denmark,DK,2022-W05,national,DK,Denmark,289557.0,1939707.0,5840045,33213.90503,14.92787313,TESSy,2022-01-31
Denmark,DK,2022-W06,national,DK,Denmark,324357.0,1694692.0,5840045,29018.47503,19.13958407,TESSy,2022-02-07
Denmark,DK,2022-W07,national,DK,Denmark,250652.0,1133571.0,5840045,19410.31276,22.11171598,TESSy,2022-02-14
Denmark,DK,2022-W08,national,DK,Denmark,170209.0,787934.0,5840045,13491.91659,21.6019362,TESSy,2022-02-21
Denmark,DK,2022-W09,national,DK,Denmark,102425.0,572421.0,5840045,9801.653926,17.89329881,TESSy,2022-02-28
Denmark,DK,2022-W10,national,DK,Denmark,86542.0,353412.0,5840045,6051.528713,24.48756692,TESSy,2022-03-07
Denmark,DK,2022-W11,national,DK,Denmark,54302.0,242278.0,5840045,4148.563924,22.4130957,TESSy,2022-03-14
Denmark,DK,2022-W12,national,DK,Denmark,37656.0,185694.0,5840045,3179.66728,20.27852273,TESSy,2022-03-21
Denmark,DK,2022-W13,national,DK,Denmark,24142.0,141858.0,5840045,2429.056625,17.01842688,TESSy,2022-03-28
Denmark,DK,2022-W14,national,DK,Denmark,18449.0,123662.0,5840045,2117.483684,14.91889182,TESSy,2022-04-04
Denmark,DK,2022-W15,national,DK,Denmark,13468.0,80181.0,5840045,1372.95175,16.79699679,TESSy,2022-04-11
Denmark,DK,2022-W16,national,DK,Denmark,11397.0,81875.0,5840045,1401.958375,13.92,TESSy,2022-04-18
Denmark,DK,2022-W17,national,DK,Denmark,7307.0,68843.0,5840045,1178.80941,10.61400578,TESSy,2022-04-25
Denmark,DK,2022-W18,national,DK,Denmark,5988.0,57239.0,5840045,980.1123108,10.4613987,TESSy,2022-05-02
Denmark,DK,2022-W19,national,DK,Denmark,4857.0,49938.0,5840045,855.0961508,9.726060315,TESSy,2022-05-09
Denmark,DK,2022-W20,national,DK,Denmark,2781.0,46069.0,5840045,788.8466613,6.036597278,TESSy,2022-05-16
Denmark,DK,2022-W21,national,DK,Denmark,3596.0,36119.0,5840045,618.4712618,9.955978848,TESSy,2022-05-23
Denmark,DK,2022-W22,national,DK,Denmark,3300.0,35873.0,5840045,614.2589655,9.199119115,TESSy,2022-05-30
Denmark,DK,2022-W23,national,DK,Denmark,4714.0,41986.0,5840045,718.9328164,11.22755204,TESSy,2022-06-06
Denmark,DK,2022-W24,national,DK,Denmark,7207.0,46278.0,5840045,792.4254008,15.57327456,TESSy,2022-06-13
Denmark,DK,2022-W25,national,DK,Denmark,10549.0,52343.0,5840045,896.2773403,20.1536022,TESSy,2022-06-20
Denmark,DK,2022-W26,national,DK,Denmark,12408.0,63890.0,5840045,1093.99842,19.42087964,TESSy,2022-06-27
Denmark,DK,2022-W27,national,DK,Denmark,11795.0,70668.0,5840045,1210.059169,16.69072282,TESSy,2022-07-04
Denmark,DK,2022-W28,national,DK,Denmark,15487.0,70993.0,5840045,1215.624195,21.81482681,TESSy,2022-07-11
Denmark,DK,2022-W29,national,DK,Denmark,14679.0,63453.0,5840045,1086.5156,23.13365798,TESSy,2022-07-18
Denmark,DK,2022-W30,national,DK,Denmark,6853.0,53713.0,5840045,919.7360637,12.75855007,TESSy,2022-07-25
Denmark,DK,2022-W31,national,DK,Denmark,10788.0,47428.0,5840045,812.1170299,22.74605718,TESSy,2022-08-01
Denmark,DK,2022-W32,national,DK,Denmark,11633.0,49597.0,5840045,849.2571547,23.45504768,TESSy,2022-08-08
Denmark,DK,2022-W33,national,DK,Denmark,10132.0,52060.0,5840045,891.4314873,19.46215905,TESSy,2022-08-15
Denmark,DK,2022-W34,national,DK,Denmark,7109.0,45678.0,5840045,782.1515074,15.56329086,TESSy,2022-08-22
Denmark,DK,2022-W35,national,DK,Denmark,5255.0,42950.0,5840045,735.4395386,12.23515716,TESSy,2022-08-29
Denmark,DK,2022-W36,national,DK,Denmark,5469.0,43535.0,5840045,745.4565847,12.56230619,TESSy,2022-09-05
Denmark,DK,2022-W37,national,DK,Denmark,5238.0,44076.0,5840045,754.7202119,11.88401851,TESSy,2022-09-12
Denmark,DK,2022-W38,national,DK,Denmark,5994.0,45906.0,5840045,786.0555869,13.05711672,TESSy,2022-09-19
Denmark,DK,2022-W39,national,DK,Denmark,8250.0,55752.0,5840045,954.6501782,14.79767542,TESSy,2022-09-26
Denmark,DK,2022-W40,national,DK,Denmark,5297.5,430048.5,5840045,7363.787436500001,1.1136331005,,2022-10-03
Estonia,EE,2020-W01,national,EE,Estonia,1552.0,23151.0,1330068,1740.587699,9.021470943,,2020-01-06
Estonia,EE,2020-W02,national,EE,Estonia,1552.0,23151.0,1330068,1740.587699,9.021470943,,2020-01-13
Estonia,EE,2020-W03,national,EE,Estonia,1552.0,23151.0,1330068,1740.587699,9.021470943,,2020-01-20
Estonia,EE,2020-W04,national,EE,Estonia,1552.0,23151.0,1330068,1740.587699,9.021470943,,2020-01-27
Estonia,EE,2020-W05,national,EE,Estonia,1552.0,23151.0,1330068,1740.587699,9.021470943,,2020-02-03
Estonia,EE,2020-W06,national,EE,Estonia,0.0,2.0,1330068,0.150368252,0.0,Country API,2020-02-10
Estonia,EE,2020-W07,national,EE,Estonia,0.0,1.0,1330068,0.075184126,0.0,Country API,2020-02-17
Estonia,EE,2020-W08,national,EE,Estonia,0.0,1.0,1330068,0.075184126,0.0,Country API,2020-02-24
Estonia,EE,2020-W09,national,EE,Estonia,1.0,58.0,1330068,4.360679304,1.724137931,Country API,2020-03-02
Estonia,EE,2020-W10,national,EE,Estonia,9.0,243.0,1330068,18.2697426,3.703703704,Country API,2020-03-09
Estonia,EE,2020-W11,national,EE,Estonia,210.0,1212.0,1330068,91.12316062,17.32673267,Country API,2020-03-16
Estonia,EE,2020-W12,national,EE,Estonia,165.0,2673.0,1330068,200.9671686,6.172839506,Country API,2020-03-23
